"Comma separated","gescheiden door een komma"
"Comma-separated.","gescheiden door een komma"
"Comment Text","commentaar tekst"
"Comments","commentaren"
"Condition","conditie"
"Contact Email Address","contact email adres"
"Contact Name","contact naam"
"Country","Land"
"Create New RMA","Nieuwe RMA aanmaken"
"Create New RMA for %s","Nieuwe RMA aanmaken voor %s"
"Create New RMA for %s in %s","Nieuwe RMA aanmaken voor %s in %s"
"Create New Return","Nieuwe return aanmaken"
"Create RMA","RMA aanmaken"
"Create Shipping Label","Verzendlabel maken"
"Customer","Klant"
"Customer My Account Order Returns View","Klant Mijn account Bestelling Retours Bekijk"
"Customer My Account Return View","Klant Mijn account Retour Bekijk"
"Customer My Return Create","Klant Mijn retour Creëer"
"Customer My Returns History","Klant Mijn retours Geschiedenis"
"Customer Name","Klantnaam"
"Customer Service","Klantenservice"
"Customs Value","Douanewaarde"
"Date","Datum"
"Date Requested","Datum verzoek"
"Delete","Verwijder"
"Delete Attribute","Verwijder attribuut"
"Delete Line","Verwijder regel"
"Denied","Afgewezen"
"Details","Gegevens"
"Dropdown","Dropdown"
"Edit RMA Item Attribute","Wijzig RMA artikel attribuut"
"Edit RMA Item Attribute ""%s""","Wijzig RMA artikel attribuut ""%s"""
"Email Address","email adres"
"Email RMA Confirmation","email RMA confirmatie"
"Enable RMA on Frontend","maak RMA werkzaam aan de voorkant"
"Enable RMA on Product Level","maak RMA werkzaam op productlevel"
"Enabled","Werkzaam gemaakt"
"Enabled for RMA","Werkzaam gemaakt voor RMA"
"Enabled when authorized items require a new shipment","Werkzaam gemaakt wanneer de geautoriseerde producten een nieuwe verzending nodig hebben"
"Enter valid Tracking Number.","Voer geldig traceernummer in"
"Enter valid message.","Voer geldig bericht in"
"Failed to save RMA.","Niet in staat om RMA op te slaan"
"File Extensions","Bestand extensies"
"Forms to Use In","Formulieren om te gebruiken in"
"Frontend Properties","Voorkant instellingen"
"General Information","Algemene informatie"
"Guest Order Create Return","Gast bestelling creëer retourneer"
"Guest Order Returns View","Gast bestelling retourneringen bekijk"
"Guest Order View Return","Gast bestelling bekijk retourneer"
"Height","Hoogte"
"Hide Details","Verberg details"
"ID","ID"
"Image File","Afbeeldingsbestand"
"Individual Items","Individuele producten"
"Input Type","Invoertype"
"Input Validation","Invoer validatie"
"Input/Output Filter","Invoer/uitvoer filter"
"Invalid RMA.","Ongeldige RMA"
"Invalid carrier: %s.","Ongeldige drager: %s."
"Invalid order.","Ongeldige volgorde."
"It isn\'t valid order","Geen geldige volgorde"
"Item","Item"
"Item Condition","Conditie Item"
"Items","Items"
"Items Return Requested For","Teruggave Item Gevraagd Voor"
"Items in the Package","Items in het pakket"
"Leave Comment","Geef Opmerking"
"Length","Lengte"
"Lines Count","Aantal Regels"
"Manage Label / Options","Beheer Label/Opties"
"Manage RMA","Beheer RMA"
"Manage RMA Item Attribute","Beheer RMA Item Attribuut"
"Manage RMA Item Attributes","Beheer RMA Item Attributen"
"Manage RMA Items Attributes","Beheer RMA Items Attributen"
"Maximum File Size (bytes)","Maximale Bestandsgrootte (bytes)"
"Maximum Image Height (px)","Maximale Afbeeldingen Hoogte (px)"
"Maximum Image Width (px)","Maximale Afbeeldingen Breedte (px)"
"Maximum Text Length","Maximale Tekst Lengte"
"Minimum Text Length","Minimale Tekst Lengte"
"My Returns","Mijn Teruggaven"
"New Attribute","Nieuw Attribuut"
"New RMA","Nieuwe RMA"
"New RMA Item Attribute","Nieuwe RMA artikel attribuut"
"New RMA Request","Nieuw RMA verzoek"
"New RMA for Guest","Nieuwe RMA voor gast"
"New Return for Order %s","Nieuw retour voor bestelling %s"
"No","Nee"
"No authorized items or allowed shipping methods","Geen geautoriseerde artikelen of toegestane verzendmethodes"
"No detail for number ""%s""","Geen detail voor nummer ""%s"""
"No items for bundle product.","Geen artikelen voor bundelproduct."
"None","Geen"
"Not Notified","Niet genotificeerd"
"Notified","Genotificeerd"
"Notify Customer by Email","Bericht klant per email"
"Number","Nummer"
"OK","Okee"
"Only one RMA is available for printing","Slechts een RMA is beschikbaar voor afdrukken"
"Order #","Bestelling #"
"Order # %s","Bestelling # %s"
"Order #%s - %s","Bestelling #%s - %s"
"Order Date","Besteldatum"
"Order Date: ","Besteldatum:"
"Order Date: %s","Besteldatum: %s"
"Order ID","Bestelling ID"
"Order Shipping Address","Verzendadres bestelling"
"Packages","Pakketten"
"Partially Approved","Gedeeltelijk goedgekeurd"
"Partially Authorized","Gedeeltelijk Toegestaan"
"Partially Rejected","Gedeeltelijk Afgewezen"
"Pending","In behandeling"
"Please Select Order","Selecteer Alstublieft Bestelling"
"Please Select Products to Add","Selecteer Alstublieft Producten om Toe te Voegen"
"Please select one of the options.","Selecteer alstublieft een van de opties."
"Please wait, loading...","Even geduld alstublieft, bezig met laden..."
"Price","Prijs"
"Print","Print"
"Print Shipping Label","Print Verzendetiket"
"Processed and Closed","Verwerkt en Gesloten"
"Product","Product"
"Product Name","Productnaam"
"Properties","Kenmerken"
"Qty","Kwant."
"Qty:","Kwant:"
"Quantity To Return","Kwantiteit Terug Te Sturen"
"Quantity of %s is greater than you can return.","Kwantiteit van %s is groter dan wat u terug kunt sturen."
"Questions","Vragen"
"RMA","RMA"
"RMA #","RMA #"
"RMA Admin Comments","RMA Admin Opmerkingen"
"RMA Admin Comments for Guest","RMA Admin Opmerkingen voor Gast"
"RMA Authorization","RMA Autorisatie"
"RMA Authorization Email Sender","RMA Autorisatie E-mail Afzender"
"RMA Authorization Email Template","RMA Autorisatie email template"
"RMA Authorization Email Template for Guest","RMA Autorisatie email template voor gast"
"RMA Authorization for Guest","RMA Autorisatie voor gast"
"RMA Comment Email Recipient","RMA Autorisatie email ontvanger"
"RMA Comment Email Sender","RMA commentaar email verzender"
"RMA Comment Email Template","RMA commentaar email template"
"RMA Comment Email Template for Guest","RMA commentaar email template voor gast"
"RMA Confirmation","RMA confirmatie"
"RMA Customer Comments","RMA commentaren van klanten"
"RMA Email Sender","RMA email verzender"
"RMA Email Template","RMA email template"
"RMA Email Template for Guest","RMA email template voor gast"
"RMA History","RMA geschiedenis"
"RMA Information","RMA informatie"
"RMA Item Details","RMA productdetails"
"RMA Items","RMA producten"
"RMA Items Requested for","RMA producten aangevraagd voor"
"RMA Settings","RMA instellingen"
"Reason to Return","Reden om te retourneren"
"Rejected","Geweigerd"
"Remaining Qty","Overgebleven hoeveelheid"
"Remaining Qty:","Overgebleven hoeveelheid:"
"Remove","Verwijder"
"Request Details","Vraag details aan"
"Request Information","Vraag informatie aan"
"Request Qty","Verzoek kwantiteit"
"Requested Qty","Gevraagde kwantiteit"
"Resolution","Resolutie"
"Return","Retourzending"
"Return #","Retourzending #"
"Return #%s has been submitted successfully","Retourzending #%s is met succes doorgegeven"
"Return Address","Retouradres"
"Return Address:","Retouradres"
"Return Date: ","Retourdatum"
"Return Items Information","Informatie Retourproducten"
"Return Partially Received","Retourzending deels ontvangen"
"Return Received","Retourzending ontvangen"
"Return Status","Retourzending Status"
"Returned Qty","Retourzending Aantal"
"Returns History Info","Retourzendingen Geschiedenis Info"
"SKU","Artikelnummer"
"Save","Bewaar"
"Save Attribute","Bewaar Attribuut"
"Save and Continue Edit","Bewaar en Ga Door met Bewerking"
"Select","Kies"
"Select Items","Kies Producten"
"Select valid carrier.","Kies geldige vervoerder."
"Send RMA Authorization Email Copy Method","Stuur RMA Autorisatie E-mail Kopie Methode"
"Send RMA Authorization Email Copy To","Stuur Kopie RMA Autorisatie E-mail Naar"
"Send RMA Comment Email Copy To","Stuur RMA Opmerkingen E-mail Naar"
"Send RMA Email Copy Method","Verzend RMS E-mail Kopie Methode"
"Send RMA Email Copy To","Verzend RMS E-mail Kopie Naar"
"Ship From","Bezorg Vanaf"
"Shipment Package Popup","Bezorging Pakket Popup"
"Shipment Print Label Popup","Bezorging Print Label Popup"
"Shipment Print Package Popup","Bezorging Print Pakket Popup"
"Shipment Tracking Popup","Bezorging Tracking Popup"
"Shipping Address","Bezorgadres"
"Shipping Address:","Bezorgadres:"
"Shipping Information","Bezorg Informatie"
"Shipping Labels are not allowed.","Bezorg Lavels zijn niet toegestaan."
"Shipping Method","Bezorgmethode"
"Shipping and Tracking Information","Bezorg en Tracking Informatie"
"Show Details","Toon Details"
"Show Packages","Toon Pakketten"
"Show on Frontend","Toon op Front end"
"Sort Order","Sorteer Bestelling"
"Split","Deel"
"State/Province","Provincie"
"Status","Status"
"Street Address","Adres"
"Sub-items:","Sub-Items:"
"Submit","Bevestig"
"Submit Comment","Bevestig Opmerking"
"Submit RMA","Bevestig RMA"
"Text Area","Tekstgedeelte"
"Text Field","Tekstveld"
"The RMA item attribute has been deleted.","Het RMA product attribuut is verwijderd"
"The RMA item attribute has been saved.","Het RMA product attribuut is opgeslagen."
"The RMA request has been submitted.","De RMA aanvraag is verzonden."
"The RMA request(s) cannot be closed","De RMA aanvra(a)ag(en) kunnen niet gesloten worden"
"The carrier needs to be specified.","De drager moet gespecificeerd worden."
"The shipment has been created. The shipping label has been created","De bestelling is gecreëerd. Het verzendlabel is gecreëerd."
"The shipping label has not been created. Please configure your Store Information and Shipping Settings","Het verzendlabel is niet gecreëerd. Configureert u a.u.b. uw winkelinformatie en verzendinstellingen"
"There are no applicable items for return in this order","Er zijn geen producten die in aanmerking komen voor retourneren binnen deze bestelling"
"There is an error in quantities for item %s.","Er is een fout opgetreden in de hoeveelheid van product %s."
"Total Weight","Totaalgewicht"
"Track this shipment","Traceer deze bestelling"
"Tracking number cannot be empty.","Traceernummer kan niet leeg zijn."
"Type","type"
"Use Store Address","Gebruik winkeladres"
"Use config","Gebruik configuratie"
"Valid range 2-20","Geldige marge 2-20"
"View","Bekijk"
"View Return","Bekijk retournering"
"Visible on Frontend","Zichtbaar aan de voorkant"
"Weight","Gewicht"
"Width","Breedte"
"Wrong RMA Selected.","Verkeerde RMA geselecteerd"
"Wrong RMA item requested.","Verkeerde RMA product aangevraagd."
"Wrong RMA item status.","Verkeerde RMA product status."
"Wrong RMA order id.","Verkeerde RMA bestel-ID."
"Wrong RMA requested.","Verkeerde RMA aangevraagd."
"Wrong order id or item id requested.","Verkeerde bestel-ID of product-ID aangevraagd."
"Wrong rma id.","Verkeerde RMA ID"
"Yes","ja"
"You cannot delete this attribute.","U kunt dit attribuut niet verwijderen"
"You cannot edit this attribute.","U kunt dit attribuut niet bewerken"
"You cannot return %s.","U kunt %s niet retourneren."
"You have chosen to change status(es) of the selected RMA requests to Close.\nAre you sure you want to proceed?","U heeft ervoor gekozen de status(sen) van de geselecteerde RMA aanvragen te sluiten. \n Weet u zeker dat u wilt doorgaan?"
"You have placed no returns.","U heeft geen retourneringen geplaatst"
"Your Return request has been authorized.","Uw retourneringsaanvraag is goedgekeurd"
"Your Return request has been closed.","Uw retourneringsaavraag is gesloten."
"Your Return request has been partially approved.","Uw retourneringsaanvraag is gedeeltelijk goedgekeurd."
"Your Return request has been partially authorized. ","Uw retourneringsaanvraag is gedeeltelijk geauthoriseerd."
"Your Return request has been partially received.","Uw retourneringsaanvraag is gedeeltelijk ontvangen."
"Your Return request has been partially rejected.","Uw retourneringsaanvraag is gedeeltelijk geweigerd."
"Your Return request has been placed.","Uw retourneringsaanvraag is geplaatst."
"Your Return request has been processed and closed.","Uw retourneringsaanvraag is verwerkt en gesloten."
"Your Return request has been received.","Uw retourneringsaanvraag is ontvangen."
"ZIP/Postal Code","postcode"
"enterprise_rma","enterprise_rma"
